     100 files     200 files     297 text files.
classified 297 filesDuplicate file check 297 files (293 known unique)Unique:      100 files                                          Unique:      200 files                                               297 unique files.                              
Counting:  100Counting:  200       1 file ignored.

language,filename,blank,comment,code,"github.com/AlDanial/cloc v 1.85  T=0.66 s (446.9 files/s, 123740.0 lines/s)"
Java,./test/JOptCommandLinePropertySourceTests.java,33,22,132
Java,./main/ClassPathResource.java,27,111,131
Java,./test/MutablePropertySourcesTests.java,33,19,130
Java,./main/PathResource.java,31,134,128
Java,./test/SystemEnvironmentPropertySourceTests.java,28,22,127
Java,./main/StaxEventHandler.java,38,34,124
Java,./test/OrderComparatorTests.java,40,23,122
Java,./main/SimpleAsyncTaskExecutor.java,39,124,120
Java,./main/SocketUtils.java,35,155,117
Java,./main/MissingMergedAnnotation.java,35,24,116
Java,./test/MergedAnnotationPredicatesTests.java,26,20,116
Java,./main/ResourceRegionEncoder.java,26,35,115
Java,./test/TransformerUtilsTests.java,28,21,115
Java,./main/MethodMetadataReadingVisitor.java,30,30,114
Java,./main/StandardAnnotationMetadata.java,21,47,112
Java,./main/SimpleAnnotationMetadata.java,31,22,106
Java,./main/FileCopyUtils.java,28,109,103
Java,./test/ConventionsTests.java,30,21,103
Java,./main/SimpleNamespaceContext.java,21,47,102
Java,./test/ConvertingComparatorTests.java,29,20,102
Java,./test/StreamUtilsTests.java,16,20,102
Java,./test/SystemPropertyUtilsTests.java,18,19,102
Java,./main/MutablePropertySources.java,29,81,101
Java,./main/ListBasedXMLEventReader.java,20,23,100
Java,./test/PropertiesPersisterTests.java,16,19,100
Java,./test/StopWatchTests.java,24,22,100
Java,./test/ToStringCreatorTests.java,20,18,99
Java,./test/SerializableTypeWrapperTests.java,29,20,98
Java,./main/DataSize.java,35,140,97
Java,./main/DefaultValueStyler.java,17,26,96
Java,./main/LimitedDataBufferList.java,23,38,96
Java,./main/MapToMapConverter.java,28,29,95
Java,./test/LinkedMultiValueMapTests.java,19,19,95
Java,./test/ListenableFutureTaskTests.java,18,19,95
Java,./test/SimpleAsyncTaskExecutorTests.java,28,21,95
Java,./main/SpringFactoriesLoader.java,18,61,94
Java,./main/ResourceArrayPropertyEditor.java,21,77,93
Java,./main/XmlValidationModeDetector.java,27,87,93
Java,./test/AnnotationAwareOrderComparatorTests.java,21,19,93
Java,./main/CompoundComparator.java,25,89,92
Java,./main/DomContentHandler.java,25,27,92
Java,./test/AbstractStaxHandlerTests.java,37,19,91
Java,./main/OrderComparator.java,22,118,90
Java,./main/SettableListenableFuture.java,30,68,89
Java,./main/DigestUtils.java,25,71,88
Java,./test/ResourceDecoderTests.java,17,18,88
Java,./main/StaxStreamHandler.java,27,23,87
Java,./test/ClassPathResourceTests.java,27,25,86
Java,./main/CharSequenceEncoder.java,21,33,84
Java,./main/EncodedResource.java,24,79,84
Java,./main/PropertySource.java,33,136,84
Java,./main/StandardMethodMetadata.java,24,45,84
Java,./test/MergedAnnotationCollectorsTests.java,22,20,83
Java,./test/SimpleCommandLinePropertySourceTests.java,24,22,83
Java,./test/TypeUtilsTests.java,24,21,82
Java,./main/DataBuffer.java,36,263,81
Java,./test/PathMatchingResourcePatternResolverTests.java,25,62,80
Java,./main/ByteBufferConverter.java,25,27,79
Java,./main/FutureAdapter.java,22,36,79
Java,./test/AnnotationFilterTests.java,27,20,78
Java,./main/FileSystemUtils.java,13,61,76
Java,./main/SortedProperties.java,21,62,75
Java,./main/StreamConverter.java,20,35,75
Java,./test/StaxSourceTests.java,18,18,75
Java,./main/ResourcePropertySource.java,21,91,74
Java,./test/ByteBufferConverterTests.java,27,21,74
Java,./test/SimpleCommandLineArgsParserTests.java,20,21,74
Java,./test/PatternMatchUtilsTests.java,14,19,73
Java,./test/ResourceEditorTests.java,14,22,73
Java,./test/DefaultValueStylerTests.java,26,20,72
Java,./test/ExceptionDepthComparatorTests.java,21,19,71
Java,./test/AutoPopulatingListTests.java,20,19,69
Java,./test/CompositeIteratorTests.java,12,21,69
Java,./test/PropertyPlaceholderHelperTests.java,24,18,69
Java,./test/SynthesizingMethodParameterTests.java,25,19,68
Java,./main/MergedAnnotations.java,38,373,67
Java,./test/PropertySourceTests.java,14,21,67
Java,./main/ToStringCreator.java,27,97,66
Java,./main/InvertibleComparator.java,19,49,65
Java,./main/MergedAnnotationPredicates.java,28,78,65
Java,./main/ResourceDecoder.java,17,23,65
Java,./main/PropertySourcesPropertyResolver.java,14,42,64
Java,./test/DomContentHandlerTests.java,23,18,64
Java,./main/CompositePropertySource.java,18,46,63
Java,./main/SystemEnvironmentPropertySource.java,13,79,63
Java,./test/ListBasedXMLEventReaderTests.java,23,19,63
Java,./test/ResourcePropertySourceTests.java,17,22,63
Java,./test/StaxUtilsTests.java,17,18,63
Java,./test/PrioritizedParameterNameDiscovererTests.java,16,15,61
Java,./main/AnnotationAwareOrderComparator.java,14,71,60
Java,./test/DataBufferDecoderTests.java,19,18,60
Java,./main/AttributeAccessorSupport.java,17,30,58
Java,./test/PooledDataBufferTests.java,21,19,58
Java,./test/FileCopyUtilsTests.java,12,21,57
Java,./main/CollectionToCollectionConverter.java,16,29,56
Java,./main/MergedAnnotationCollectors.java,22,74,56
Java,./main/NullSafeComparator.java,19,58,56
Java,./main/JOptCommandLinePropertySource.java,13,57,55
Java,./main/MonoToListenableFutureAdapter.java,18,24,55
Java,./main/ResourceEditor.java,18,66,55
Java,./test/FileSystemUtilsTests.java,21,18,55
Java,./test/ResourceEncoderTests.java,18,19,55
Java,./main/ListenableFutureTask.java,15,34,54
Java,./main/OrderUtils.java,15,65,54
Java,./main/SimpleMethodMetadata.java,22,22,54
Java,./test/ByteArrayDecoderTests.java,19,18,54
Java,./test/ByteBufferDecoderTests.java,20,18,54
Java,./test/CharSequenceEncoderTests.java,16,19,54
Java,./test/FutureAdapterTests.java,16,18,54
Java,./test/ResizableByteArrayOutputStreamTests.java,18,19,54
Java,./main/AnnotationFilter.java,14,59,53
XML,./.idea/workspace.xml,0,0,52
Java,./main/ConvertingComparator.java,22,55,52
Java,./main/ParameterizedTypeReference.java,18,42,52
Java,./test/Base64UtilsTests.java,19,19,52
Java,./test/ResourceArrayPropertyEditorTests.java,11,23,52
Java,./main/InstanceFilter.java,18,56,51
Java,./main/SynthesizingMethodParameter.java,17,79,50
Java,./test/InstanceComparatorTests.java,22,20,50
Java,./test/StaxResultTests.java,14,18,50
Java,./main/Base64Utils.java,14,71,49
Java,./test/PackagesAnnotationFilterTests.java,12,20,49
Java,./main/PackagesAnnotationFilter.java,15,22,48
Java,./test/ResourceUtilsTests.java,14,23,48
Java,./main/PatternMatchUtils.java,9,38,47
Java,./test/EncodedResourceTests.java,16,21,47
Java,./test/InstanceFilterTests.java,12,18,45
Java,./test/InvertibleComparatorTests.java,15,22,44
Java,./test/OrderUtilsTests.java,17,19,44
Java,./test/AnnotationMetadataReadingVisitorTests.java,9,20,43
Java,./test/MethodMetadataReadingVisitorTests.java,9,20,43
Java,./test/ParameterizedTypeReferenceTests.java,14,21,43
Java,./test/XMLEventStreamReaderTests.java,13,15,43
Java,./main/DataBufferEncoder.java,14,21,42
Java,./main/ExceptionDepthComparator.java,15,38,42
Java,./test/DataBufferEncoderTests.java,16,19,42
Java,./test/StaxStreamXMLReaderTests.java,12,15,42
Java,./main/StaxResult.java,17,66,41
Java,./test/DigestUtilsTests.java,19,19,41
Java,./main/CompositeIterator.java,11,30,40
Java,./main/SystemPropertyUtils.java,18,59,40
Java,./test/XMLEventStreamWriterTests.java,15,15,40
Java,./main/AnnotationMetadata.java,13,78,39
Java,./main/ResourceEncoder.java,15,24,39
Java,./main/SerializationUtils.java,7,31,39
Java,./test/AttributeAccessorSupportTests.java,14,20,39
Java,./main/ByteBufferEncoder.java,13,21,38
Java,./test/MonoToListenableFutureAdapterTests.java,13,19,38
Java,./main/ByteArrayEncoder.java,13,22,37
Java,./main/StaxSource.java,17,71,37
Java,./test/ByteBufferEncoderTests.java,14,19,37
Java,./test/ByteArrayEncoderTests.java,15,19,35
Java,./test/SerializationUtilsTests.java,14,21,35
Java,./test/SimpleAliasRegistryTests.java,10,18,35
Java,./test/StaxEventXMLReaderTests.java,10,15,35
Java,./main/PrioritizedParameterNameDiscoverer.java,11,30,34
Java,./main/Resource.java,18,127,33
Java,./main/ByteBufferDecoder.java,10,23,32
Java,./main/DataBufferDecoder.java,13,31,32
Java,./test/SpringFactoriesLoaderTests.java,9,22,31
Java,./main/BooleanComparator.java,17,40,30
